time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,64,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.034,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,128,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.04,0.042,0.0408,0.04,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,192,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.048,0.048,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,256,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,320,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,384,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.066,0.068,0.0668,0.066,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,448,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,512,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,576,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,640,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,704,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,768,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,832,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,896,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,960,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1024,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1088,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1152,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1216,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.041600000000000005,0.042,0.0008000000000000007,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1280,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1344,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1408,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1472,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1536,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1600,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.05,0.0492,0.05,0.0016000000000000016,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1664,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.040400000000000005,0.04,0.0008000000000000007,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1728,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1792,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.038,0.037200000000000004,0.038,0.0009797958971132688,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1856,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1920,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,1984,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.092,0.092,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2048,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.048,0.048,0.048,0.048,0.0,0.092,0.092,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2112,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.044,0.046,0.0452,0.046,0.000979795897113272,0.092,0.092,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2176,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.038,0.038,0.0,0.092,0.092,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2240,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.04,0.0396,0.04,0.0008000000000000007,0.092,0.092,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2304,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.056,0.053200000000000004,0.052000000000000005,0.0015999999999999983,0.092,0.092,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2368,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.038,0.0376,0.038,0.0007999999999999979,0.092,0.092,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2432,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.05,0.052000000000000005,0.0512,0.052000000000000005,0.000979795897113272,0.092,0.094,0.0924,0.092,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2496,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.042,0.04,0.04,0.0012649110640673528,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2560,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.054,0.053200000000000004,0.054,0.0009797958971132688,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2624,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.044,0.046,0.0452,0.046,0.000979795897113272,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2688,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.048,0.052000000000000005,0.0492,0.048,0.0016000000000000016,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2752,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.054,0.0528,0.052000000000000005,0.0009797958971132688,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2816,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.058,0.05600000000000001,0.056,0.0012649110640673528,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2880,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.04,0.038400000000000004,0.038,0.0008000000000000007,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,2944,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.05,0.0484,0.048,0.001496662954709578,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3008,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.044,0.048,0.046,0.046,0.0012649110640673528,0.12,0.122,0.1212,0.122,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3072,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.0412,0.042,0.000979795897113272,0.122,0.122,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3136,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.044,0.046,0.045599999999999995,0.046,0.0008000000000000007,0.122,0.122,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3200,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.058,0.06,0.0596,0.06,0.0007999999999999979,0.122,0.122,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3264,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.12,0.122,0.1212,0.122,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3328,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.048,0.05,0.0492,0.05,0.000979795897113272,0.12,0.122,0.1216,0.122,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3392,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.038,0.04,0.0396,0.04,0.0008000000000000007,0.122,0.122,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3456,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.122,0.122,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3520,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.074,0.0736,0.074,0.0007999999999999952,0.122,0.124,0.12279999999999999,0.122,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3584,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.074,0.0724,0.07200000000000001,0.0007999999999999952,0.122,0.122,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3648,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.066,0.07200000000000001,0.06920000000000001,0.07,0.002039607805437116,0.124,0.124,0.124,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3712,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07,0.06920000000000001,0.07,0.000979795897113272,0.122,0.124,0.12279999999999999,0.122,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3776,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.066,0.068,0.06760000000000001,0.068,0.0008000000000000007,0.122,0.124,0.1232,0.124,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3840,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.048,0.05,0.0492,0.05,0.000979795897113272,0.122,0.126,0.1236,0.124,0.001496662954709578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3904,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07,0.06920000000000001,0.07,0.000979795897113272,0.124,0.124,0.124,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,3968,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07,0.07200000000000001,0.0704,0.07,0.0008000000000000007,0.122,0.124,0.1224,0.122,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4032,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07,0.07200000000000001,0.07120000000000001,0.07200000000000001,0.000979795897113272,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4096,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.074,0.0728,0.07200000000000001,0.0009797958971132653,0.126,0.128,0.1276,0.128,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4160,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.066,0.07,0.06760000000000001,0.068,0.0014966629547095778,0.128,0.13,0.1292,0.13,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4224,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.074,0.0728,0.07200000000000001,0.0009797958971132653,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4288,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07,0.06960000000000001,0.07,0.0008000000000000007,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4352,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.064,0.07,0.0668,0.066,0.002039607805437116,0.128,0.13,0.1296,0.13,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4416,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07200000000000001,0.06920000000000001,0.068,0.0016000000000000014,0.128,0.13,0.1296,0.13,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4480,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.076,0.0744,0.074,0.0014966629547095735,0.126,0.13,0.12840000000000001,0.128,0.0014966629547095778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4544,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.066,0.068,0.06720000000000001,0.068,0.000979795897113272,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4608,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.066,0.068,0.0664,0.066,0.0008000000000000007,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4672,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.074,0.07320000000000002,0.074,0.0009797958971132653,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4736,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.076,0.074,0.074,0.0012649110640673485,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4800,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.078,0.076,0.076,0.0012649110640673528,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4864,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.08,0.0764,0.076,0.0019595917942265445,0.13,0.132,0.1308,0.13,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4928,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07,0.07200000000000001,0.07160000000000001,0.07200000000000001,0.0008000000000000007,0.13,0.132,0.1308,0.13,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,4992,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.076,0.0748,0.074,0.000979795897113272,0.13,0.132,0.1316,0.132,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5056,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07,0.06920000000000001,0.07,0.000979795897113272,0.126,0.128,0.1276,0.128,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5120,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.076,0.074,0.074,0.0012649110640673485,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5184,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.074,0.074,0.074,0.0,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5248,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07,0.074,0.0728,0.074,0.0015999999999999953,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5312,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.078,0.078,0.078,0.0,0.126,0.128,0.1268,0.126,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5376,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0776,0.078,0.0008000000000000007,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5440,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.076,0.0748,0.074,0.000979795897113272,0.126,0.128,0.1272,0.128,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5504,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.076,0.0744,0.074,0.0014966629547095735,0.128,0.13,0.1288,0.128,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5568,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07,0.06960000000000001,0.07,0.0008000000000000007,0.126,0.128,0.1268,0.126,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5632,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0764,0.076,0.0008000000000000007,0.128,0.13,0.1288,0.128,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5696,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.076,0.0752,0.076,0.000979795897113272,0.128,0.13,0.1296,0.13,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,5760,True,AttentionBackend.FLASHINFER
